"product_id","brand","technology","resolution","support_HDR","screensize","week_id","sales","RRP","discount","marketing_expense","cost_shifter"
26,"Sony","QLED","4k",1,"50-59",44,1309,799,0.11,2673.97842463106,529.881896460391
27,"Sony","LCD","4k",0,"60+",44,961,999,0.26,2673.97842463106,637.264011225914
28,"Sony","QLED","4k",0,"30-39",44,991,949,0.11,2673.97842463106,723.214032841573
29,"Sony","OLED","1080p",1,"50-59",44,1198,1049,0.18,2673.97842463106,664.673630905704
30,"Sony","QLED","1080p",1,"50-59",44,1474,949,0.07,2673.97842463106,489.327503977558
31,"Philips","LCD","4k",1,"50-59",44,1148,649,0.2,3638.37099913508,496.898012054782
32,"Philips","OLED","1080p",0,"30-39",44,1124,1249,0.29,3638.37099913508,636.372963706352
33,"Philips","OLED","1080p",1,"50-59",44,1266,1049,0.07,3638.37099913508,649.055606517052
34,"Philips","LCD","1080p",0,"50-59",44,1034,849,0.22,3638.37099913508,560.720856330171
35,"Philips","OLED","1080p",1,"40-49",44,1170,1099,0.19,3638.37099913508,565.430707195422
36,"Philips","QLED","4k",0,"40-49",44,841,849,0.24,3638.37099913508,699.324074550833
37,"Philips","LCD","1080p",0,"40-49",44,934,899,0.1,3638.37099913508,713.077761369697
38,"Philips","OLED","1080p",0,"50-59",44,1476,1499,0.23,3638.37099913508,614.987196565666
39,"Philips","LCD","1080p",1,"60+",44,1408,1399,0.16,3638.37099913508,597.095115094237
40,"Philips","LCD","4k",1,"50-59",44,1286,1549,0.28,3638.37099913508,626.470045778967
1,"Samsung","OLED","1080p",0,"50-59",45,1670,1399,0.09,2127.023502253,568.00148468699
2,"Samsung","OLED","4k",1,"30-39",45,1016,949,0.17,2127.023502253,543.66581500581
3,"Samsung","OLED","4k",0,"30-39",45,1574,1199,0.11,2127.023502253,503.090273372412
4,"Samsung","QLED","1080p",1,"60+",45,1202,949,0.22,2127.023502253,590.979988944497
5,"Samsung","OLED","4k",1,"50-59",45,1547,1249,0.11,2127.023502253,639.276400734438
6,"Samsung","QLED","4k",0,"40-49",45,1051,1049,0.26,2127.023502253,696.549820533576
7,"Samsung","QLED","4k",1,"40-49",45,1331,1299,0.22,2127.023502253,600.492787361508
8,"Samsung","QLED","4k",1,"40-49",45,962,699,0.1,2127.023502253,626.055173755254
9,"Samsung","OLED","1080p",0,"60+",45,1080,749,0.07,2127.023502253,622.635325644201
10,"Samsung","LCD","1080p",0,"40-49",45,1160,949,0.19,2127.023502253,622.973753600151
11,"LG","QLED","4k",1,"40-49",45,1181,899,0.08,3498.58098570257,603.302773506217
12,"LG","QLED","1080p",0,"40-49",45,1270,1399,0.3,3498.58098570257,628.054598994304
13,"LG","LCD","4k",0,"50-59",45,1295,999,0.09,3498.58098570257,611.136021301034
14,"LG","QLED","4k",0,"60+",45,1349,1449,0.23,3498.58098570257,595.599835605853
15,"LG","OLED","1080p",1,"60+",45,1414,1499,0.27,3498.58098570257,545.779445781712
16,"LG","LCD","1080p",1,"40-49",45,1337,1499,0.31,3498.58098570257,573.161975706101
17,"LG","OLED","4k",0,"30-39",45,1139,1049,0.11,3498.58098570257,658.871554022282
18,"LG","OLED","4k",1,"40-49",45,1390,1199,0.22,3498.58098570257,613.088426704148
19,"LG","LCD","1080p",1,"40-49",45,1306,1249,0.29,3498.58098570257,588.781171867725
20,"LG","LCD","4k",0,"40-49",45,1479,1449,0.17,3498.58098570257,702.929805436372
21,"Sony","LCD","4k",0,"50-59",45,1278,1249,0.26,1797.77709767222,615.534201671304
22,"Sony","LCD","4k",0,"60+",45,1241,999,0.26,1797.77709767222,548.364453718213
23,"Sony","OLED","4k",1,"40-49",45,1169,1499,0.28,1797.77709767222,654.442398149351
24,"Sony","QLED","1080p",1,"50-59",45,1031,799,0.22,1797.77709767222,621.417742760771
25,"Sony","OLED","4k",1,"40-49",45,1202,1249,0.22,1797.77709767222,625.314331413147
26,"Sony","QLED","4k",1,"50-59",45,1176,1049,0.17,1797.77709767222,636.062296552978
27,"Sony","LCD","4k",0,"60+",45,1129,1049,0.15,1797.77709767222,627.591307782412
28,"Sony","QLED","4k",0,"30-39",45,1185,1349,0.22,1797.77709767222,632.870901248695
29,"Sony","OLED","1080p",1,"50-59",45,1323,1249,0.21,1797.77709767222,625.153908989153
30,"Sony","QLED","1080p",1,"50-59",45,1297,1099,0.08,1797.77709767222,577.548447622523
31,"Philips","LCD","4k",1,"50-59",45,1226,1249,0.28,3938.47280181944,582.657196185204
32,"Philips","OLED","1080p",0,"30-39",45,1039,949,0.08,3938.47280181944,674.71313092041
33,"Philips","OLED","1080p",1,"50-59",45,1118,1099,0.28,3938.47280181944,632.425903720898
34,"Philips","LCD","1080p",0,"50-59",45,1193,999,0.13,3938.47280181944,571.781647934882
35,"Philips","OLED","1080p",1,"40-49",45,1360,1399,0.09,3938.47280181944,645.270659625555
36,"Philips","QLED","4k",0,"40-49",45,1031,649,0.1,3938.47280181944,536.647731939143
37,"Philips","LCD","1080p",0,"40-49",45,1293,1199,0.26,3938.47280181944,538.586520589441
38,"Philips","OLED","1080p",0,"50-59",45,1175,899,0.07,3938.47280181944,601.456794485531
39,"Philips","LCD","1080p",1,"60+",45,1182,1099,0.27,3938.47280181944,596.797374262245
40,"Philips","LCD","4k",1,"50-59",45,1454,1349,0.21,3938.47280181944,662.449704003148
1,"Samsung","OLED","1080p",0,"50-59",46,1562,999,0.15,4703.95550783724,564.147341844622
2,"Samsung","OLED","4k",1,"30-39",46,1701,1249,0.18,4703.95550783724,513.122171531924
3,"Samsung","OLED","4k",0,"30-39",46,1313,949,0.18,4703.95550783724,593.011581633091
4,"Samsung","QLED","1080p",1,"60+",46,1544,849,0.29,4703.95550783724,567.639833968462
5,"Samsung","OLED","4k",1,"50-59",46,1516,949,0.15,4703.95550783724,651.880193068831
6,"Samsung","QLED","4k",0,"40-49",46,1472,849,0.21,4703.95550783724,528.609162630631
7,"Samsung","QLED","4k",1,"40-49",46,1703,1249,0.27,4703.95550783724,503.295663372573
8,"Samsung","QLED","4k",1,"40-49",46,1627,1199,0.25,4703.95550783724,580.520827688619
9,"Samsung","OLED","1080p",0,"60+",46,1724,1349,0.29,4703.95550783724,550.881105750305
10,"Samsung","LCD","1080p",0,"40-49",46,1474,1349,0.19,4703.95550783724,695.972497479051
11,"LG","QLED","4k",1,"40-49",46,1186,1249,0.2,1315.42112026364,556.912823265157
12,"LG","QLED","1080p",0,"40-49",46,1187,1349,0.18,1315.42112026364,617.893878549692
13,"LG","LCD","4k",0,"50-59",46,1244,1549,0.3,1315.42112026364,606.285506691366
14,"LG","QLED","4k",0,"60+",46,1013,1149,0.21,1315.42112026364,642.931002668064
15,"LG","OLED","1080p",1,"60+",46,906,999,0.25,1315.42112026364,574.469423574943
16,"LG","LCD","1080p",1,"40-49",46,1055,1399,0.21,1315.42112026364,681.385498262432
17,"LG","OLED","4k",0,"30-39",46,1148,1399,0.29,1315.42112026364,552.855904656887
18,"LG","OLED","4k",1,"40-49",46,910,1249,0.3,1315.42112026364,678.882731923921
19,"LG","LCD","1080p",1,"40-49",46,1021,1149,0.06,1315.42112026364,621.968203719037
20,"LG","LCD","4k",0,"40-49",46,1003,849,0.09,1315.42112026364,568.966312759267
21,"Sony","LCD","4k",0,"50-59",46,1414,1099,0.23,3606.95607215166,585.934236178787
22,"Sony","LCD","4k",0,"60+",46,1291,1049,0.12,3606.95607215166,653.09588199882
23,"Sony","OLED","4k",1,"40-49",46,1238,1049,0.21,3606.95607215166,554.190288637606
24,"Sony","QLED","1080p",1,"50-59",46,1206,699,0.3,3606.95607215166,576.048971373504
25,"Sony","OLED","4k",1,"40-49",46,1371,1349,0.23,3606.95607215166,663.906361879221
26,"Sony","QLED","4k",1,"50-59",46,1410,949,0.21,3606.95607215166,574.278823905341
27,"Sony","LCD","4k",0,"60+",46,1384,949,0.12,3606.95607215166,619.970749689654
28,"Sony","QLED","4k",0,"30-39",46,1185,949,0.11,3606.95607215166,678.490133000071
29,"Sony","OLED","1080p",1,"50-59",46,1344,1099,0.15,3606.95607215166,618.29811926381
30,"Sony","QLED","1080p",1,"50-59",46,1337,949,0.1,3606.95607215166,571.065985070574
31,"Philips","LCD","4k",1,"50-59",46,1177,1499,0.23,1875.28084404767,677.726509027223
32,"Philips","OLED","1080p",0,"30-39",46,1094,1099,0.06,1875.28084404767,605.566769969707
33,"Philips","OLED","1080p",1,"50-59",46,1126,1349,0.23,1875.28084404767,636.996451210371
34,"Philips","LCD","1080p",0,"50-59",46,771,799,0.23,1875.28084404767,600.166893416262
35,"Philips","OLED","1080p",1,"40-49",46,1024,1249,0.25,1875.28084404767,573.349086011092
36,"Philips","QLED","4k",0,"40-49",46,618,899,0.09,1875.28084404767,747.18182715041
37,"Philips","LCD","1080p",0,"40-49",46,1282,1499,0.14,1875.28084404767,603.338664348731
38,"Philips","OLED","1080p",0,"50-59",46,1131,949,0.09,1875.28084404767,522.443159864664
39,"Philips","LCD","1080p",1,"60+",46,893,899,0.18,1875.28084404767,597.876077903083
40,"Philips","LCD","4k",1,"50-59",46,1132,1299,0.26,1875.28084404767,628.270958832238
1,"Samsung","OLED","1080p",0,"50-59",47,1515,1149,0.13,3816.08971953392,635.5933830993
2,"Samsung","OLED","4k",1,"30-39",47,1493,1249,0.12,3816.08971953392,622.962227865186
3,"Samsung","OLED","4k",0,"30-39",47,1463,1199,0.12,3816.08971953392,553.895612939305
4,"Samsung","QLED","1080p",1,"60+",47,1014,599,0.2,3816.08971953392,719.435514587418
5,"Samsung","OLED","4k",1,"50-59",47,1598,1349,0.12,3816.08971953392,690.169427976728
6,"Samsung","QLED","4k",0,"40-49",47,1215,699,0.12,3816.08971953392,575.034258655331
7,"Samsung","QLED","4k",1,"40-49",47,1536,1349,0.31,3816.08971953392,521.815792154717
8,"Samsung","QLED","4k",1,"40-49",47,1323,749,0.18,3816.08971953392,552.102379620115
9,"Samsung","OLED","1080p",0,"60+",47,1366,1049,0.15,3816.08971953392,616.730954435012
10,"Samsung","LCD","1080p",0,"40-49",47,1399,1199,0.22,3816.08971953392,567.477335350159
11,"LG","QLED","4k",1,"40-49",47,1371,1699,0.23,2367.93089844286,642.902069598588
12,"LG","QLED","1080p",0,"40-49",47,1032,899,0.13,2367.93089844286,575.477935625782
13,"LG","LCD","4k",0,"50-59",47,1600,1649,0.28,2367.93089844286,528.420990268122
14,"LG","QLED","4k",0,"60+",47,1085,1049,0.29,2367.93089844286,637.052404632386
15,"LG","OLED","1080p",1,"60+",47,1064,1049,0.16,2367.93089844286,603.416554490157
16,"LG","LCD","1080p",1,"40-49",47,1154,949,0.15,2367.93089844286,591.263917089108
17,"LG","OLED","4k",0,"30-39",47,855,1049,0.24,2367.93089844286,596.917939261045
18,"LG","OLED","4k",1,"40-49",47,1236,1299,0.22,2367.93089844286,616.163134325633
19,"LG","LCD","1080p",1,"40-49",47,1181,1099,0.21,2367.93089844286,504.576874034022
20,"LG","LCD","4k",0,"40-49",47,951,649,0.19,2367.93089844286,553.678653652558
21,"Sony","LCD","4k",0,"50-59",47,1239,949,0.16,3486.79980263114,624.732522349528
22,"Sony","LCD","4k",0,"60+",47,1152,849,0.19,3486.79980263114,612.964416779024
23,"Sony","OLED","4k",1,"40-49",47,1375,1449,0.14,3486.79980263114,722.968641632408
24,"Sony","QLED","1080p",1,"50-59",47,1687,1149,0.16,3486.79980263114,534.501098430365
25,"Sony","OLED","4k",1,"40-49",47,1476,1299,0.23,3486.79980263114,591.085806314364
26,"Sony","QLED","4k",1,"50-59",47,1732,1599,0.26,3486.79980263114,593.467209820664
27,"Sony","LCD","4k",0,"60+",47,1448,1199,0.18,3486.79980263114,656.146048904054
28,"Sony","QLED","4k",0,"30-39",47,1457,1199,0.22,3486.79980263114,582.502245146296
29,"Sony","OLED","1080p",1,"50-59",47,1328,1049,0.26,3486.79980263114,620.617475408462
30,"Sony","QLED","1080p",1,"50-59",47,1732,1499,0.22,3486.79980263114,555.002257701703
31,"Philips","LCD","4k",1,"50-59",47,1100,1049,0.14,1759.26607660949,603.156834463774
32,"Philips","OLED","1080p",0,"30-39",47,988,899,0.15,1759.26607660949,548.1703295517
33,"Philips","OLED","1080p",1,"50-59",47,1066,899,0.13,1759.26607660949,551.157918544718
34,"Philips","LCD","1080p",0,"50-59",47,1376,1249,0.07,1759.26607660949,530.509855890902
35,"Philips","OLED","1080p",1,"40-49",47,833,1049,0.25,1759.26607660949,614.721629809137
36,"Philips","QLED","4k",0,"40-49",47,934,1249,0.13,1759.26607660949,677.333421623578
37,"Philips","LCD","1080p",0,"40-49",47,968,999,0.14,1759.26607660949,572.606353122045
38,"Philips","OLED","1080p",0,"50-59",47,1188,1449,0.29,1759.26607660949,563.037188842698
39,"Philips","LCD","1080p",1,"60+",47,1153,1249,0.16,1759.26607660949,604.04473032522
40,"Philips","LCD","4k",1,"50-59",47,865,1049,0.29,1759.26607660949,593.899048919836
1,"Samsung","OLED","1080p",0,"50-59",48,1102,699,0.21,2105.82411941141,586.685802880321
2,"Samsung","OLED","4k",1,"30-39",48,1507,1399,0.18,2105.82411941141,557.810981285696
3,"Samsung","OLED","4k",0,"30-39",48,1550,1699,0.31,2105.82411941141,557.098063868545
4,"Samsung","QLED","1080p",1,"60+",48,1198,899,0.09,2105.82411941141,587.704385816795
5,"Samsung","OLED","4k",1,"50-59",48,1674,1349,0.14,2105.82411941141,597.948597543236
6,"Samsung","QLED","4k",0,"40-49",48,1288,1099,0.08,2105.82411941141,603.130157761716
7,"Samsung","QLED","4k",1,"40-49",48,1198,1249,0.26,2105.82411941141,636.5026934628
8,"Samsung","QLED","4k",1,"40-49",48,1345,1399,0.27,2105.82411941141,600.32891433617
9,"Samsung","OLED","1080p",0,"60+",48,1243,1149,0.18,2105.82411941141,609.070284358143
10,"Samsung","LCD","1080p",0,"40-49",48,1381,1199,0.2,2105.82411941141,551.647498634576
11,"LG","QLED","4k",1,"40-49",48,1064,1049,0.08,1094.74516287446,599.962061991611
12,"LG","QLED","1080p",0,"40-49",48,1012,1249,0.18,1094.74516287446,633.374941246077
13,"LG","LCD","4k",0,"50-59",48,1091,1049,0.22,1094.74516287446,530.349528310906
14,"LG","QLED","4k",0,"60+",48,1081,1149,0.19,1094.74516287446,568.387745686021
15,"LG","OLED","1080p",1,"60+",48,1241,1449,0.23,1094.74516287446,573.623283004563
16,"LG","LCD","1080p",1,"40-49",48,1052,1449,0.28,1094.74516287446,609.510021394728
17,"LG","OLED","4k",0,"30-39",48,1121,999,0.13,1094.74516287446,491.22385017204
18,"LG","OLED","4k",1,"40-49",48,1075,1249,0.14,1094.74516287446,702.267542729069
19,"LG","LCD","1080p",1,"40-49",48,950,1249,0.26,1094.74516287446,616.810050197161
20,"LG","LCD","4k",0,"40-49",48,733,1099,0.31,1094.74516287446,653.639450195849
21,"Sony","LCD","4k",0,"50-59",48,1163,1049,0.23,2671.68292123824,612.826517358952
22,"Sony","LCD","4k",0,"60+",48,1368,1199,0.13,2671.68292123824,591.837831152654
23,"Sony","OLED","4k",1,"40-49",48,1341,1049,0.27,2671.68292123824,459.945682431722
24,"Sony","QLED","1080p",1,"50-59",48,1374,1199,0.29,2671.68292123824,611.358868762253
25,"Sony","OLED","4k",1,"40-49",48,1313,1349,0.23,2671.68292123824,607.989946396085
26,"Sony","QLED","4k",1,"50-59",48,1307,849,0.22,2671.68292123824,504.871560344375
27,"Sony","LCD","4k",0,"60+",48,1346,1299,0.22,2671.68292123824,667.372322906334
28,"Sony","QLED","4k",0,"30-39",48,1174,949,0.2,2671.68292123824,561.498535763076
29,"Sony","OLED","1080p",1,"50-59",48,1271,899,0.1,2671.68292123824,592.335353241268
30,"Sony","QLED","1080p",1,"50-59",48,1375,1199,0.26,2671.68292123824,515.018673488043
31,"Philips","LCD","4k",1,"50-59",48,1211,1099,0.27,4491.1587620154,577.55468751007
32,"Philips","OLED","1080p",0,"30-39",48,1205,1299,0.23,4491.1587620154,678.692147644467
33,"Philips","OLED","1080p",1,"50-59",48,1463,1199,0.2,4491.1587620154,594.368147426318
34,"Philips","LCD","1080p",0,"50-59",48,1195,799,0.13,4491.1587620154,552.41040718363
35,"Philips","OLED","1080p",1,"40-49",48,1501,1949,0.31,4491.1587620154,660.415111155801
36,"Philips","QLED","4k",0,"40-49",48,1243,1299,0.09,4491.1587620154,689.249044972903
37,"Philips","LCD","1080p",0,"40-49",48,1361,1149,0.16,4491.1587620154,601.206254415431
38,"Philips","OLED","1080p",0,"50-59",48,1158,749,0.17,4491.1587620154,571.230810088213
39,"Philips","LCD","1080p",1,"60+",48,1366,1349,0.18,4491.1587620154,631.185460504527
40,"Philips","LCD","4k",1,"50-59",48,1537,1499,0.23,4491.1587620154,635.64623244125
1,"Samsung","OLED","1080p",0,"50-59",49,1648,1149,0.1,3860.72588805109,644.144922738398
2,"Samsung","OLED","4k",1,"30-39",49,1496,1199,0.25,3860.72588805109,532.459812650163
3,"Samsung","OLED","4k",0,"30-39",49,1360,1049,0.23,3860.72588805109,581.381167676756
4,"Samsung","QLED","1080p",1,"60+",49,1334,799,0.12,3860.72588805109,636.403769281582
5,"Samsung","OLED","4k",1,"50-59",49,1673,1199,0.24,3860.72588805109,564.633823789672
6,"Samsung","QLED","4k",0,"40-49",49,1774,1499,0.24,3860.72588805109,536.525206457784
7,"Samsung","QLED","4k",1,"40-49",49,1608,1099,0.24,3860.72588805109,509.414245441116
8,"Samsung","QLED","4k",1,"40-49",49,1308,1049,0.31,3860.72588805109,587.898003883987
9,"Samsung","OLED","1080p",0,"60+",49,1912,1699,0.21,3860.72588805109,585.455394934354
10,"Samsung","LCD","1080p",0,"40-49",49,1419,999,0.17,3860.72588805109,576.571771986795
11,"LG","QLED","4k",1,"40-49",49,1251,1349,0.26,2366.06575362384,599.443320068906
12,"LG","QLED","1080p",0,"40-49",49,1360,1149,0.13,2366.06575362384,549.001290809176
13,"LG","LCD","4k",0,"50-59",49,1029,999,0.08,2366.06575362384,630.176412926339
14,"LG","QLED","4k",0,"60+",49,1134,1149,0.15,2366.06575362384,614.475087169411
15,"LG","OLED","1080p",1,"60+",49,1109,999,0.17,2366.06575362384,568.123586350026
16,"LG","LCD","1080p",1,"40-49",49,1157,999,0.09,2366.06575362384,587.39755259676
17,"LG","OLED","4k",0,"30-39",49,1241,1249,0.08,2366.06575362384,643.422585001928
18,"LG","OLED","4k",1,"40-49",49,1255,1149,0.06,2366.06575362384,616.863119694874
19,"LG","LCD","1080p",1,"40-49",49,1052,1299,0.24,2366.06575362384,706.338325325561
20,"LG","LCD","4k",0,"40-49",49,1299,1399,0.12,2366.06575362384,674.479174390126
21,"Sony","LCD","4k",0,"50-59",49,1301,1249,0.21,1594.74867582321,551.63743771604
22,"Sony","LCD","4k",0,"60+",49,965,749,0.23,1594.74867582321,527.395806583706
23,"Sony","OLED","4k",1,"40-49",49,1019,1349,0.29,1594.74867582321,618.989528817704
24,"Sony","QLED","1080p",1,"50-59",49,1357,1249,0.08,1594.74867582321,608.930627928781
25,"Sony","OLED","4k",1,"40-49",49,736,649,0.22,1594.74867582321,644.157928087813
26,"Sony","QLED","4k",1,"50-59",49,1262,899,0.14,1594.74867582321,546.722273165596
27,"Sony","LCD","4k",0,"60+",49,1354,1499,0.28,1594.74867582321,632.586720951456
28,"Sony","QLED","4k",0,"30-39",49,1258,1099,0.08,1594.74867582321,632.049609351946
29,"Sony","OLED","1080p",1,"50-59",49,1215,999,0.14,1594.74867582321,658.665104434575
30,"Sony","QLED","1080p",1,"50-59",49,1325,1199,0.15,1594.74867582321,607.28520134465
31,"Philips","LCD","4k",1,"50-59",49,1002,1049,0.25,2167.46745351702,585.814138985557
32,"Philips","OLED","1080p",0,"30-39",49,897,999,0.22,2167.46745351702,612.028020893735
33,"Philips","OLED","1080p",1,"50-59",49,821,849,0.27,2167.46745351702,605.989307482438
34,"Philips","LCD","1080p",0,"50-59",49,1296,1099,0.13,2167.46745351702,537.351251969729
35,"Philips","OLED","1080p",1,"40-49",49,974,1149,0.15,2167.46745351702,606.489127512455
36,"Philips","QLED","4k",0,"40-49",49,1124,1099,0.17,2167.46745351702,549.297826780889
37,"Philips","LCD","1080p",0,"40-49",49,1229,1499,0.22,2167.46745351702,596.113653569441
38,"Philips","OLED","1080p",0,"50-59",49,866,949,0.15,2167.46745351702,654.566510312736
39,"Philips","LCD","1080p",1,"60+",49,993,949,0.11,2167.46745351702,603.43723681694
40,"Philips","LCD","4k",1,"50-59",49,976,999,0.1,2167.46745351702,672.518942207579
1,"Samsung","OLED","1080p",0,"50-59",50,1449,999,0.11,3434.87161584198,585.467643101315
2,"Samsung","OLED","4k",1,"30-39",50,1638,1849,0.29,3434.87161584198,636.844479791908
3,"Samsung","OLED","4k",0,"30-39",50,1481,1549,0.3,3434.87161584198,598.039951361896
4,"Samsung","QLED","1080p",1,"60+",50,1310,999,0.24,3434.87161584198,585.098115200531
5,"Samsung","OLED","4k",1,"50-59",50,1566,1499,0.29,3434.87161584198,649.107775710594
6,"Samsung","QLED","4k",0,"40-49",50,1315,1099,0.25,3434.87161584198,647.538462923714
7,"Samsung","QLED","4k",1,"40-49",50,1360,949,0.25,3434.87161584198,555.416646327592
8,"Samsung","QLED","4k",1,"40-49",50,1448,1399,0.27,3434.87161584198,602.409206683045
9,"Samsung","OLED","1080p",0,"60+",50,1499,1449,0.2,3434.87161584198,662.03730782467
10,"Samsung","LCD","1080p",0,"40-49",50,1420,1099,0.19,3434.87161584198,607.402978020994
11,"LG","QLED","4k",1,"40-49",50,1021,799,0.16,4133.44489317387,637.509842991385
12,"LG","QLED","1080p",0,"40-49",50,1382,1449,0.23,4133.44489317387,693.519080179108
13,"LG","LCD","4k",0,"50-59",50,1396,1299,0.24,4133.44489317387,600.705720394891
14,"LG","QLED","4k",0,"60+",50,1596,1049,0.12,4133.44489317387,520.815081897912
15,"LG","OLED","1080p",1,"60+",50,1163,849,0.19,4133.44489317387,588.85081955133
16,"LG","LCD","1080p",1,"40-49",50,1455,1249,0.08,4133.44489317387,649.406421597541
17,"LG","OLED","4k",0,"30-39",50,1353,1049,0.14,4133.44489317387,553.045435536152
18,"LG","OLED","4k",1,"40-49",50,1121,949,0.26,4133.44489317387,619.582968263398
19,"LG","LCD","1080p",1,"40-49",50,1350,1249,0.27,4133.44489317387,578.517825967359
20,"LG","LCD","4k",0,"40-49",50,1420,949,0.15,4133.44489317387,506.672753611494
21,"Sony","LCD","4k",0,"50-59",50,1335,1349,0.17,1735.70077028126,629.190835241833
22,"Sony","LCD","4k",0,"60+",50,1019,699,0.16,1735.70077028126,531.662817826129
23,"Sony","OLED","4k",1,"40-49",50,1366,1399,0.32,1735.70077028126,519.270376659952
24,"Sony","QLED","1080p",1,"50-59",50,1306,1249,0.28,1735.70077028126,573.133424009412
25,"Sony","OLED","4k",1,"40-49",50,1334,1049,0.11,1735.70077028126,583.936936191325
26,"Sony","QLED","4k",1,"50-59",50,1139,949,0.15,1735.70077028126,609.675493015329
27,"Sony","LCD","4k",0,"60+",50,1204,999,0.2,1735.70077028126,549.770237704591
28,"Sony","QLED","4k",0,"30-39",50,1132,1199,0.27,1735.70077028126,579.330343117532
29,"Sony","OLED","1080p",1,"50-59",50,1218,849,0.07,1735.70077028126,582.426905165908
30,"Sony","QLED","1080p",1,"50-59",50,1313,1199,0.27,1735.70077028126,596.632857814659
31,"Philips","LCD","4k",1,"50-59",50,1368,1249,0.25,4944.49400063604,655.598157574154
32,"Philips","OLED","1080p",0,"30-39",50,1117,1199,0.31,4944.49400063604,601.142440975332
33,"Philips","OLED","1080p",1,"50-59",50,1409,1349,0.3,4944.49400063604,611.941610015849
34,"Philips","LCD","1080p",0,"50-59",50,1592,1249,0.06,4944.49400063604,625.323695449431
35,"Philips","OLED","1080p",1,"40-49",50,1359,799,0.07,4944.49400063604,456.625357467445
36,"Philips","QLED","4k",0,"40-49",50,1112,849,0.2,4944.49400063604,607.828639168535
37,"Philips","LCD","1080p",0,"40-49",50,1219,1149,0.19,4944.49400063604,657.526745591856
38,"Philips","OLED","1080p",0,"50-59",50,1434,1349,0.21,4944.49400063604,599.107482996983
39,"Philips","LCD","1080p",1,"60+",50,1123,849,0.09,4944.49400063604,644.277098979744
40,"Philips","LCD","4k",1,"50-59",50,1295,899,0.11,4944.49400063604,602.509722023879
1,"Samsung","OLED","1080p",0,"50-59",51,1237,799,0.13,2632.85804074258,627.420132650467
2,"Samsung","OLED","4k",1,"30-39",51,1419,1149,0.07,2632.85804074258,595.567871699716
3,"Samsung","OLED","4k",0,"30-39",51,1310,999,0.17,2632.85804074258,564.114564117216
4,"Samsung","QLED","1080p",1,"60+",51,1499,1549,0.26,2632.85804074258,618.030582885294
5,"Samsung","OLED","4k",1,"50-59",51,1681,1199,0.07,2632.85804074258,583.678947049292
6,"Samsung","QLED","4k",0,"40-49",51,1329,1449,0.28,2632.85804074258,671.228268220998
7,"Samsung","QLED","4k",1,"40-49",51,1315,1099,0.13,2632.85804074258,666.07227802556
8,"Samsung","QLED","4k",1,"40-49",51,1291,1149,0.2,2632.85804074258,614.129335357813
9,"Samsung","OLED","1080p",0,"60+",51,1456,1399,0.32,2632.85804074258,568.550528037595
10,"Samsung","LCD","1080p",0,"40-49",51,1532,1449,0.29,2632.85804074258,571.065338775189
11,"LG","QLED","4k",1,"40-49",51,1235,1099,0.22,3964.84092716128,559.373168791276
12,"LG","QLED","1080p",0,"40-49",51,1596,1549,0.25,3964.84092716128,594.953714863083
13,"LG","LCD","4k",0,"50-59",51,1547,1099,0.06,3964.84092716128,578.271407432952
14,"LG","QLED","4k",0,"60+",51,1367,1149,0.19,3964.84092716128,624.949857628977
15,"LG","OLED","1080p",1,"60+",51,1111,949,0.15,3964.84092716128,702.494270808468
16,"LG","LCD","1080p",1,"40-49",51,1197,1199,0.23,3964.84092716128,646.126935120432
17,"LG","OLED","4k",0,"30-39",51,1118,799,0.17,3964.84092716128,571.205503828407
18,"LG","OLED","4k",1,"40-49",51,1370,1199,0.07,3964.84092716128,692.122429641946
19,"LG","LCD","1080p",1,"40-49",51,1532,1049,0.12,3964.84092716128,532.307035836887
20,"LG","LCD","4k",0,"40-49",51,1431,1149,0.19,3964.84092716128,572.92732758318
21,"Sony","LCD","4k",0,"50-59",51,1424,1299,0.31,2701.44194737077,530.170060172428
22,"Sony","LCD","4k",0,"60+",51,1199,1099,0.19,2701.44194737077,579.977310271505
23,"Sony","OLED","4k",1,"40-49",51,1204,849,0.14,2701.44194737077,494.982555701244
24,"Sony","QLED","1080p",1,"50-59",51,1191,949,0.08,2701.44194737077,680.341919342724
25,"Sony","OLED","4k",1,"40-49",51,1066,949,0.33,2701.44194737077,647.108907195238
26,"Sony","QLED","4k",1,"50-59",51,1325,1099,0.1,2701.44194737077,650.125270641582
27,"Sony","LCD","4k",0,"60+",51,1454,1099,0.13,2701.44194737077,626.131833492673
28,"Sony","QLED","4k",0,"30-39",51,1725,2049,0.21,2701.44194737077,688.02409809117
29,"Sony","OLED","1080p",1,"50-59",51,1628,1699,0.29,2701.44194737077,626.223643267681
30,"Sony","QLED","1080p",1,"50-59",51,1401,1299,0.18,2701.44194737077,645.50367843805
31,"Philips","LCD","4k",1,"50-59",51,1156,899,0.16,3916.58339463174,568.586427392413
32,"Philips","OLED","1080p",0,"30-39",51,920,999,0.28,3916.58339463174,595.786828309413
33,"Philips","OLED","1080p",1,"50-59",51,1466,1199,0.13,3916.58339463174,621.200887699304
34,"Philips","LCD","1080p",0,"50-59",51,1090,899,0.27,3916.58339463174,513.948481724158
35,"Philips","OLED","1080p",1,"40-49",51,1245,1349,0.14,3916.58339463174,691.108245604606
36,"Philips","QLED","4k",0,"40-49",51,1263,1399,0.28,3916.58339463174,630.991572826257
